delivery_id,delivery_partner,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_cost,sla_expected_hours,delivery_rating,effective_speed_kmph,weather_factor,base_travel_time_hours,actual_delivery_time_hours,delay_hours,sla_breach_flag,cost_per_km,weight_cost_ratio,delay_bucket,sla_breach,cost_leakage_flag,
DEL182,ecom express,ev bike,standard,south,rainy,85.4,41.07,550.21,17,4,30,0.75,3.8,5.74,0,0,6.44,13.4,On Time,On Time,0,
DEL183,blue dart,truck,same day,east,hot,9.9,30.24,240.22,4,3,38,0.8,0.33,0.88,0,0,24.26,7.94,On Time,On Time,1,
DEL184,fedex,van,standard,west,hot,135.1,37.59,788.27,17,5,45,0.8,3.75,4.31,0,0,5.83,20.97,On Time,On Time,0,
DEL185,xpressbees,bike,standard,south,stormy,228.6,5.64,1159.92,18,4,35,0.8,8.16,10.49,0,0,5.07,205.66,On Time,On Time,0,
DEL186,fedex,truck,express,north,rainy,169.6,41.44,1022.32,10,3,38,0.75,5.95,9.69,0,0,6.03,24.67,On Time,On Time,0,
DEL187,fedex,van,express,central,foggy,250.7,29.97,1393.41,10,2,45,0.65,8.57,13,3,1,5.56,46.49,SLA Risk,Breach,0,
DEL188,blue dart,bike,two day,north,rainy,80.7,0.67,404.76,17,4,35,0.75,3.07,4.58,0,0,5.02,604.12,On Time,On Time,0,
DEL189,dhl,scooter,two day,east,stormy,21.3,41.19,230.07,16,3,40,0.8,0.67,0.81,0,0,10.8,5.59,On Time,On Time,1,
DEL190,ekart,ev bike,two day,north,clear,67.1,32.91,434.23,17,4,30,1,2.24,2.94,0,0,6.47,13.19,On Time,On Time,0,
DEL191,ekart,ev bike,standard,west,foggy,69.4,0.99,349.97,17,3,30,0.65,3.56,5.8,0,0,5.04,353.51,On Time,On Time,0,
DEL192,xpressbees,van,two day,south,cold,101.2,39.37,624.11,17,5,45,0.8,2.81,3.39,0,0,6.17,15.85,On Time,On Time,0,
DEL193,shadowfax,ev bike,two day,north,rainy,94.2,49.37,619.11,17,4,30,0.75,4.19,6.45,0,0,6.57,12.54,On Time,On Time,0,
DEL194,shadowfax,ev bike,same day,north,foggy,71,32.56,552.68,5,3,30,0.65,3.64,5.73,0.73,1,7.78,16.97,Operational Variance,Breach,0,
DEL195,dhl,truck,two day,east,foggy,37.4,42.36,314.08,16,4,38,0.65,1.51,4.22,0,0,8.4,7.41,On Time,On Time,0,
DEL196,ecom express,scooter,two day,north,cold,157,43.03,914.09,18,4,40,0.8,4.91,7.16,0,0,5.82,21.24,On Time,On Time,0,
DEL197,delhivery,van,same day,east,cold,213.7,49.52,1317.81,6,5,45,0.8,5.94,7.99,1.99,1,6.17,26.61,SLA Risk,Breach,0,
DEL198,dhl,ev bike,express,central,cold,272.6,12.84,1451.52,10,2,30,0.8,11.36,14.01,4.01,1,5.32,113.05,SLA Breach,Breach,0,
DEL199,blue dart,scooter,express,south,stormy,83.5,24.02,539.56,9,2,40,0.8,2.61,2.63,0,0,6.46,22.46,On Time,On Time,0,
DEL200,dhl,truck,express,central,foggy,198.5,20.1,1102.8,10,5,38,0.65,8.04,12.18,2.18,1,5.56,54.87,SLA Risk,Breach,0,
DEL201,ecom express,ev bike,express,west,hot,158.7,35.06,948.68,10,2,30,0.8,6.61,9.15,0,0,5.98,27.06,On Time,On Time,0,
DEL202,dhl,truck,same day,north,clear,265.3,31.8,1521.9,6,5,38,1,6.98,9.17,3.17,1,5.74,47.86,SLA Breach,Breach,0,
DEL203,ecom express,truck,express,east,stormy,208.8,22.83,1162.49,10,2,38,0.8,6.87,9.08,0,0,5.57,50.92,On Time,On Time,0,
DEL204,fedex,scooter,express,east,rainy,55.7,46.5,468,9,1,40,0.75,1.86,4.31,0,0,8.4,10.06,On Time,On Time,0,
DEL205,xpressbees,van,standard,east,foggy,80.6,45.16,538.48,17,3,45,0.65,2.76,5.7,0,0,6.68,11.92,On Time,On Time,0,
DEL206,fedex,bike,same day,east,stormy,187.7,6.69,1058.57,6,3,35,0.8,6.7,9.5,3.5,1,5.64,158.23,SLA Breach,Breach,0,
DEL207,ekart,bike,standard,south,foggy,225.6,22.83,1196.49,18,5,35,0.65,9.92,14.3,0,0,5.3,52.41,On Time,On Time,0,
DEL208,xpressbees,truck,express,east,rainy,24.5,0.67,174.12,8,2,38,0.75,0.86,2.8,0,0,7.11,259.88,On Time,On Time,0,
DEL209,ecom express,scooter,standard,west,rainy,194.3,29.51,1060.03,18,4,40,0.75,6.48,10.25,0,0,5.46,35.92,On Time,On Time,0,
DEL210,ekart,van,express,central,foggy,52,43.18,439.54,9,3,45,0.65,1.78,4.05,0,0,8.45,10.18,On Time,On Time,1,
DEL211,amazon logistics,van,same day,north,clear,282.9,31.33,1608.49,6,2,45,1,6.29,8.92,2.92,1,5.69,51.34,SLA Risk,Breach,0,
DEL212,ekart,van,same day,north,cold,289.2,16.14,1594.42,6,1,45,0.8,8.03,10.2,4.2,1,5.51,98.79,SLA Breach,Breach,0,
DEL213,xpressbees,ev bike,standard,east,cold,257.9,45.92,1427.26,18,3,30,0.8,10.75,13.52,0,0,5.53,31.08,On Time,On Time,0,
DEL214,amazon logistics,van,same day,east,hot,258.3,42.79,1519.87,6,2,45,0.8,7.18,9.85,3.85,1,5.88,35.52,SLA Breach,Breach,0,
DEL215,fedex,ev van,express,central,rainy,288.4,44.12,1624.36,10,2,40,0.75,9.61,13.44,3.44,1,5.63,36.82,SLA Breach,Breach,0,
DEL216,xpressbees,van,express,east,hot,86.5,37.04,593.62,9,4,45,0.8,2.4,2.72,0,0,6.86,16.03,On Time,On Time,0,
DEL217,ekart,ev van,same day,south,stormy,157.3,4.51,900.03,6,2,40,0.8,4.92,7.08,1.08,1,5.72,199.56,SLA Risk,Breach,0,
DEL218,delhivery,ev van,standard,central,rainy,41,29.25,292.75,16,5,40,0.75,1.37,3.32,0,0,7.14,10.01,On Time,On Time,0,
DEL219,delhivery,van,standard,central,foggy,137.4,27.87,770.61,17,3,45,0.65,4.7,6.75,0,0,5.61,27.65,On Time,On Time,0,
DEL220,fedex,ev bike,standard,north,clear,32.3,46.58,301.24,16,4,30,1,1.08,2,0,0,9.33,6.47,On Time,On Time,1,
DEL221,ecom express,van,express,central,clear,207.8,40.12,1209.36,10,2,45,1,4.62,7.09,0,0,5.82,30.14,On Time,On Time,0,
DEL222,blue dart,ev van,standard,south,foggy,23.6,12.4,155.2,16,4,40,0.65,0.91,3.82,0,0,6.58,12.52,On Time,On Time,0,
DEL223,fedex,ev bike,standard,south,clear,258,37.92,1403.76,18,4,30,1,8.6,11.51,0,0,5.44,37.02,On Time,On Time,0,
DEL224,xpressbees,van,same day,north,cold,255.6,18.93,1434.79,6,5,45,0.8,7.1,9.48,3.48,1,5.61,75.79,SLA Breach,Breach,0,
DEL225,blue dart,scooter,standard,north,cold,289.7,19.13,1505.89,18,5,40,0.8,9.05,11.09,0,0,5.2,78.72,On Time,On Time,0,
DEL226,xpressbees,ev van,express,north,rainy,9.1,45.65,232.45,8,3,40,0.75,0.3,1.93,0,0,25.54,5.09,On Time,On Time,1,
DEL227,ekart,truck,standard,west,foggy,245.8,4.19,1241.57,18,5,38,0.65,9.95,14.51,0,0,5.05,296.32,On Time,On Time,0,
DEL228,amazon logistics,ev bike,two day,central,hot,88.6,8.67,469.01,17,3,30,0.8,3.69,4.52,0,0,5.29,54.1,On Time,On Time,0,
DEL229,shadowfax,ev bike,standard,central,rainy,59.6,20.84,360.52,17,4,30,0.75,2.65,4.67,0,0,6.05,17.3,On Time,On Time,0,
DEL230,fedex,bike,express,east,hot,225.4,22.3,1243.9,10,5,35,0.8,8.05,10.49,0.49,1,5.52,55.78,Operational Variance,Breach,0,
DEL231,blue dart,scooter,express,south,clear,36.9,45.45,370.85,8,3,40,1,0.92,1.84,0,0,10.05,8.16,On Time,On Time,1,
DEL232,fedex,ev van,same day,central,stormy,262.9,31.73,1509.69,6,2,40,0.8,8.22,10.32,4.32,1,5.74,47.58,SLA Breach,Breach,0,
DEL233,amazon logistics,scooter,standard,central,clear,262.7,28.7,1399.6,18,5,40,1,6.57,9,0,0,5.33,48.77,On Time,On Time,0,
DEL234,delhivery,ev van,two day,east,hot,167.2,35.91,943.73,18,3,40,0.8,5.23,7.76,0,0,5.64,26.28,On Time,On Time,0,
DEL235,xpressbees,van,express,south,hot,127.4,3.49,697.47,9,3,45,0.8,3.54,3.81,0,0,5.47,199.85,On Time,On Time,0,
DEL236,fedex,ev van,standard,central,foggy,267,26.49,1414.47,18,3,40,0.65,10.27,15.25,0,0,5.3,53.4,On Time,On Time,0,
DEL237,xpressbees,truck,same day,south,cold,214,34.34,1273.02,6,4,38,0.8,7.04,9.97,3.97,1,5.95,37.07,SLA Breach,Breach,0,
DEL238,shadowfax,bike,same day,east,stormy,10.6,42.68,281.04,4,5,35,0.8,0.38,0.81,0,0,26.51,6.58,On Time,On Time,1,
DEL239,dhl,scooter,same day,central,rainy,124.2,1.02,724.06,5,5,40,0.75,4.14,6.55,1.55,1,5.83,709.86,SLA Risk,Breach,0,
DEL240,ekart,ev van,two day,north,stormy,129.5,13.38,687.64,17,4,40,0.8,4.05,4.59,0,0,5.31,51.39,On Time,On Time,0,
DEL241,shadowfax,scooter,express,south,foggy,257,10.83,1367.49,10,2,40,0.65,9.88,14.29,4.29,1,5.32,126.27,SLA Breach,Breach,0,
DEL242,blue dart,scooter,two day,south,hot,264.9,43.16,1453.98,18,5,40,0.8,8.28,10.97,0,0,5.49,33.69,On Time,On Time,0,
DEL243,shadowfax,bike,two day,west,stormy,163.5,19.83,876.99,18,5,35,0.8,5.84,8.38,0,0,5.36,44.23,On Time,On Time,0,
DEL244,delhivery,truck,same day,north,hot,34.6,47.42,415.26,4,4,38,0.8,1.14,1.76,0,0,12,8.76,On Time,On Time,1,
DEL245,shadowfax,ev bike,two day,north,rainy,183.1,38.15,1029.95,18,4,30,0.75,8.14,12.17,0,0,5.63,27,On Time,On Time,0,
DEL246,shadowfax,ev van,standard,south,clear,138.7,43.15,822.95,17,5,40,1,3.47,4.45,0,0,5.93,19.07,On Time,On Time,0,
DEL247,delhivery,ev van,same day,south,foggy,127.5,41.92,863.26,5,5,40,0.65,4.9,7.13,2.13,1,6.77,20.59,SLA Risk,Breach,0,
DEL248,xpressbees,ev van,standard,west,clear,295.3,8.06,1500.68,18,4,40,1,7.38,9.59,0,0,5.08,186.19,On Time,On Time,0,
DEL249,dhl,ev van,express,central,foggy,297.1,2.64,1551.92,10,3,40,0.65,11.43,15.55,5.55,1,5.22,587.85,SLA Breach,Breach,0,
DEL250,amazon logistics,truck,same day,east,foggy,123.5,29.37,805.61,5,2,38,0.65,5,7.78,2.78,1,6.52,27.43,SLA Risk,Breach,0,
DEL251,delhivery,ev bike,standard,south,stormy,280.4,3.78,1413.34,18,4,30,0.8,11.68,14.37,0,0,5.04,373.9,On Time,On Time,0,
DEL252,blue dart,truck,express,west,hot,74.1,28.64,506.42,9,1,38,0.8,2.44,3.11,0,0,6.83,17.68,On Time,On Time,0,
DEL253,fedex,bike,express,west,cold,58.9,11.97,380.41,9,3,35,0.8,2.1,2.86,0,0,6.46,31.78,On Time,On Time,0,
DEL254,blue dart,bike,standard,north,clear,197.4,47.42,1129.26,18,5,35,1,5.64,8.06,0,0,5.72,23.81,On Time,On Time,0,
DEL255,ekart,bike,same day,central,foggy,150.6,22.4,920.2,6,4,35,0.65,6.62,10.81,4.81,1,6.11,41.08,SLA Breach,Breach,0,
DEL256,shadowfax,van,two day,east,hot,224,31.45,1214.35,18,3,45,0.8,6.22,8.87,0,0,5.42,38.61,On Time,On Time,0,
DEL257,blue dart,van,two day,west,rainy,33.9,29.91,259.23,16,5,45,0.75,1,3.4,0,0,7.65,8.67,On Time,On Time,0,
DEL258,xpressbees,truck,two day,north,cold,145.2,46.17,864.51,17,3,38,0.8,4.78,5.62,0,0,5.95,18.72,On Time,On Time,0,
DEL259,delhivery,truck,two day,central,stormy,204.9,41.15,1147.95,18,4,38,0.8,6.74,9.44,0,0,5.6,27.9,On Time,On Time,0,
DEL260,blue dart,van,standard,central,foggy,150.8,39.64,872.92,18,3,45,0.65,5.16,9.2,0,0,5.79,22.02,On Time,On Time,0,
DEL261,shadowfax,ev bike,standard,central,clear,86.6,16.17,481.51,17,5,30,1,2.89,3.09,0,0,5.56,29.78,On Time,On Time,0,
DEL262,amazon logistics,ev van,standard,east,stormy,150.7,17.56,806.18,18,4,40,0.8,4.71,7.06,0,0,5.35,45.91,On Time,On Time,0,
DEL263,blue dart,scooter,two day,north,clear,176,18.92,936.76,18,4,40,1,4.4,6.6,0,0,5.32,49.51,On Time,On Time,0,
DEL264,ekart,scooter,standard,east,rainy,165.6,18.69,884.07,18,3,40,0.75,5.52,9.93,0,0,5.34,47.3,On Time,On Time,0,
DEL265,ecom express,ev van,two day,west,foggy,170.2,44.12,983.36,18,5,40,0.65,6.55,10.93,0,0,5.78,22.29,On Time,On Time,0,
DEL266,ecom express,ev van,express,east,clear,133.4,24.33,789.99,9,2,40,1,3.34,4.16,0,0,5.92,32.47,On Time,On Time,0,
DEL267,shadowfax,scooter,same day,east,clear,100,33.34,700.02,5,3,40,1,2.5,3.5,0,0,7,21,On Time,On Time,0,
DEL268,fedex,truck,two day,south,cold,22.1,11.47,144.91,16,5,38,0.8,0.73,1.42,0,0,6.56,12.63,On Time,On Time,0,
DEL269,dhl,truck,two day,west,foggy,14.9,49.35,222.55,16,3,38,0.65,0.6,3.54,0,0,14.94,4.51,On Time,On Time,1,
DEL270,shadowfax,truck,standard,east,clear,160.6,48.08,947.24,18,4,38,1,4.23,6.91,0,0,5.9,19.7,On Time,On Time,0,
DEL271,shadowfax,ev van,express,west,rainy,257.8,30.28,1429.84,10,1,40,0.75,8.59,12.93,2.93,1,5.55,47.22,SLA Risk,Breach,0,
DEL272,ekart,bike,standard,north,stormy,235.9,46.05,1317.65,18,3,35,0.8,8.43,10.9,0,0,5.59,28.61,On Time,On Time,0,
DEL273,delhivery,truck,express,south,cold,161.3,41.74,981.72,10,3,38,0.8,5.31,7.66,0,0,6.09,23.52,On Time,On Time,0,
DEL274,blue dart,scooter,express,central,foggy,192.2,4.85,1025.55,10,2,40,0.65,7.39,12.21,2.21,1,5.34,211.45,SLA Risk,Breach,0,
DEL275,ecom express,ev bike,two day,west,rainy,293,48.5,1610.5,18,5,30,0.75,13.02,17.31,0,0,5.5,33.21,On Time,On Time,0,
DEL276,dhl,truck,same day,west,foggy,290.2,15.21,1596.63,6,3,38,0.65,11.75,16.14,10.14,1,5.5,104.97,SLA Breach,Breach,0,
DEL277,fedex,ev bike,standard,east,hot,297.1,10.39,1523.17,18,4,30,0.8,12.38,14.7,0,0,5.13,146.6,On Time,On Time,0,
DEL278,fedex,ev van,express,east,clear,5.9,49.52,228.09,8,4,40,1,0.15,0.28,0,0,38.66,4.61,On Time,On Time,1,
DEL279,amazon logistics,ev bike,same day,west,stormy,191.2,5.3,1071.9,6,3,30,0.8,7.97,10.42,4.42,1,5.61,202.25,SLA Breach,Breach,0,
DEL280,delhivery,ev van,same day,west,foggy,223.8,32.15,1315.45,6,2,40,0.65,8.61,13.12,7.12,1,5.88,40.92,SLA Breach,Breach,0,
DEL281,delhivery,ev bike,two day,east,cold,31.8,46.64,298.92,16,5,30,0.8,1.33,1.74,0,0,9.4,6.41,On Time,On Time,1,
DEL282,ekart,truck,standard,central,foggy,109.6,49.52,696.68,17,5,38,0.65,4.44,6.53,0,0,6.36,14.07,On Time,On Time,0,
DEL283,fedex,van,two day,south,stormy,50.4,43.7,383.1,17,5,45,0.8,1.4,1.79,0,0,7.6,8.77,On Time,On Time,0,
DEL284,xpressbees,van,two day,south,hot,116,45.04,715.12,17,4,45,0.8,3.22,4.15,0,0,6.16,15.88,On Time,On Time,0,
DEL285,fedex,van,standard,west,hot,132.9,24.05,736.65,17,5,45,0.8,3.69,4.1,0,0,5.54,30.63,On Time,On Time,0,
DEL286,dhl,truck,same day,west,clear,54.3,47.84,515.02,5,5,38,1,1.43,1.56,0,0,9.48,10.77,On Time,On Time,1,
DEL287,ecom express,ev bike,same day,east,foggy,149.3,9.87,876.11,5,3,30,0.65,7.66,10.28,5.28,1,5.87,88.76,SLA Breach,Breach,0,
DEL288,blue dart,van,two day,central,clear,57.1,12.91,324.23,17,5,45,1,1.27,1.52,0,0,5.68,25.11,On Time,On Time,0,
DEL289,shadowfax,truck,standard,central,clear,276.8,10.69,1416.07,18,4,38,1,7.28,9.68,0,0,5.12,132.47,On Time,On Time,0,
DEL290,fedex,van,standard,south,foggy,51.7,34.82,362.96,17,5,45,0.65,1.77,4.01,0,0,7.02,10.42,On Time,On Time,0,
DEL291,fedex,truck,two day,west,foggy,154.3,1.91,777.23,18,5,38,0.65,6.25,11.09,0,0,5.04,406.93,On Time,On Time,0,
DEL292,amazon logistics,ev bike,standard,central,hot,103.9,11.4,553.7,17,5,30,0.8,4.33,4.59,0,0,5.33,48.57,On Time,On Time,0,
DEL293,ekart,van,express,central,hot,127.4,22.72,755.16,9,2,45,0.8,3.54,3.8,0,0,5.93,33.24,On Time,On Time,0,
DEL294,ecom express,van,express,east,cold,117.4,18.36,692.08,9,4,45,0.8,3.26,3.41,0,0,5.9,37.69,On Time,On Time,0,
DEL295,ekart,scooter,same day,west,rainy,293.6,0.67,1569.17,6,1,40,0.75,9.79,14.26,8.26,1,5.34,2342.04,SLA Breach,Breach,0,
DEL296,fedex,van,express,west,stormy,199.4,11.71,1082.13,10,2,45,0.8,5.54,8.17,0,0,5.43,92.41,On Time,On Time,0,
DEL297,fedex,van,two day,central,clear,15.6,2.87,95.6674,16,5,45,1,0.35,0.67,0,0,6.13,33.33,On Time,On Time,0,
DEL298,amazon logistics,bike,standard,south,foggy,250.7,11.8,1288.9,18,4,35,0.65,11.02,15.61,0,0,5.14,109.23,On Time,On Time,0,
DEL299,dhl,ev van,same day,north,clear,164.1,25.8,997.9,6,5,40,1,4.1,6.79,0.79,1,6.08,38.68,Operational Variance,Breach,0,
DEL300,ekart,ev van,same day,west,cold,35.8,18.21,333.63,4,4,40,0.8,1.12,1.29,0,0,9.32,18.32,On Time,On Time,1,
DEL301,delhivery,scooter,same day,west,stormy,142,41.28,933.84,5,5,40,0.8,4.44,4.55,0,0,6.58,22.62,On Time,On Time,0,
DEL302,dhl,ev van,standard,central,clear,40.9,19.04,261.62,16,5,40,1,1.02,1.38,0,0,6.4,13.74,On Time,On Time,0,
DEL303,amazon logistics,scooter,express,north,foggy,167.7,20.09,948.77,10,3,40,0.65,6.45,10.62,0.62,1,5.66,47.23,Operational Variance,Breach,0,
DEL304,delhivery,van,two day,north,hot,111.8,15.89,606.67,17,4,45,0.8,3.11,3.77,0,0,5.43,38.18,On Time,On Time,0,
DEL305,ecom express,bike,same day,east,hot,21,8,229,4,4,35,0.8,0.75,1.64,0,0,10.9,28.63,On Time,On Time,1,
DEL306,fedex,truck,standard,west,hot,196.4,10.26,1012.78,18,3,38,0.8,6.46,9.26,0,0,5.16,98.71,On Time,On Time,0,
DEL307,blue dart,van,same day,central,stormy,70.8,46.37,593.11,5,2,45,0.8,1.97,2.57,0,0,8.38,12.79,On Time,On Time,0,
DEL308,ekart,scooter,two day,west,cold,230.1,25.52,1227.06,18,4,40,0.8,7.19,10.05,0,0,5.33,48.08,On Time,On Time,0,
DEL309,fedex,scooter,two day,west,cold,271.2,45.63,1492.89,18,5,40,0.8,8.48,11.01,0,0,5.5,32.72,On Time,On Time,0,
DEL310,ekart,ev van,standard,south,foggy,73.6,30.03,458.09,17,3,40,0.65,2.83,5.02,0,0,6.22,15.25,On Time,On Time,0,
DEL311,delhivery,ev bike,standard,east,cold,92.4,17.36,514.08,17,4,30,0.8,3.85,4.09,0,0,5.56,29.61,On Time,On Time,0,
DEL312,shadowfax,bike,standard,north,hot,14.9,49.46,222.88,16,5,35,0.8,0.53,1.31,0,0,14.96,4.51,On Time,On Time,1,
DEL313,xpressbees,bike,express,west,clear,145,3.55,785.65,9,3,35,1,4.14,5.03,0,0,5.42,221.31,On Time,On Time,0,
DEL314,blue dart,bike,two day,north,hot,252.2,46.23,1399.69,18,4,35,0.8,9.01,11.85,0,0,5.55,30.28,On Time,On Time,0,
DEL315,ekart,scooter,express,north,rainy,33.9,21.07,282.71,8,2,40,0.75,1.13,2.81,0,0,8.34,13.42,On Time,On Time,0,
DEL316,ekart,ev bike,two day,north,cold,51.2,39.62,374.86,17,5,30,0.8,2.13,2.36,0,0,7.32,9.46,On Time,On Time,0,
DEL317,shadowfax,bike,standard,central,rainy,223.6,40.23,1238.69,18,5,35,0.75,8.52,12.7,0,0,5.54,30.79,On Time,On Time,0,
DEL318,xpressbees,scooter,two day,north,foggy,191.8,15.48,1005.44,18,3,40,0.65,7.38,11.68,0,0,5.24,64.95,On Time,On Time,0,
DEL319,xpressbees,bike,two day,south,cold,60.6,4.14,315.42,17,3,35,0.8,2.16,3,0,0,5.2,76.19,On Time,On Time,0,
DEL320,ecom express,truck,two day,central,hot,52.2,39.45,379.35,17,4,38,0.8,1.72,2.37,0,0,7.27,9.62,On Time,On Time,0,
DEL321,xpressbees,ev bike,same day,north,clear,22.1,36.84,321.02,4,5,30,1,0.74,1.26,0,0,14.53,8.71,On Time,On Time,1,
DEL322,ekart,truck,same day,east,cold,6.3,13.42,171.76,4,4,38,0.8,0.21,1.04,0,0,27.26,12.8,On Time,On Time,1,
DEL323,delhivery,ev van,standard,north,foggy,127.4,42.36,764.08,17,4,40,0.65,4.9,7.55,0,0,6,18.04,On Time,On Time,0,
DEL324,shadowfax,ev bike,two day,east,stormy,33.2,27.73,249.19,16,5,30,0.8,1.38,1.49,0,0,7.51,8.99,On Time,On Time,0,
DEL325,ecom express,ev bike,same day,central,clear,88.3,38.22,656.16,5,5,30,1,2.94,3.46,0,0,7.43,17.17,On Time,On Time,0,
DEL326,ecom express,scooter,same day,south,clear,262.3,23.86,1483.08,6,5,40,1,6.56,8.93,2.93,1,5.65,62.16,SLA Risk,Breach,0,
DEL327,ekart,ev van,express,east,foggy,15.8,4.79,143.37,8,4,40,0.65,0.61,2.66,0,0,9.07,29.93,On Time,On Time,1,
DEL328,ekart,truck,standard,central,foggy,239.2,4.47,1209.41,18,5,38,0.65,9.68,13.92,0,0,5.06,270.56,On Time,On Time,0,
DEL329,delhivery,bike,same day,east,clear,115.1,33.73,776.69,5,3,35,1,3.29,3.76,0,0,6.75,23.03,On Time,On Time,0,
DEL330,blue dart,bike,same day,central,clear,124.2,49.52,870.85,5,4,35,1,3.55,3.59,0,0,7.01,17.59,On Time,On Time,0,
DEL331,fedex,ev van,standard,south,hot,291.8,38.8,1575.4,18,4,40,0.8,9.12,11.74,0,0,5.4,40.6,On Time,On Time,0,
DEL332,fedex,scooter,two day,south,stormy,171,23.14,924.42,18,5,40,0.8,5.34,8.05,0,0,5.41,39.95,On Time,On Time,0,
DEL333,dhl,van,standard,north,stormy,12,43.81,191.43,16,5,45,0.8,0.33,0.37,0,0,15.95,4.37,On Time,On Time,1,
DEL334,ekart,ev bike,same day,south,stormy,238.4,24.39,1365.17,6,3,30,0.8,9.93,12.84,6.84,1,5.73,55.97,SLA Breach,Breach,0,
DEL335,amazon logistics,ev bike,standard,north,cold,166.8,28.47,919.41,18,5,30,0.8,6.95,9.76,0,0,5.51,32.29,On Time,On Time,0,
DEL336,fedex,bike,two day,east,foggy,233.3,16.84,1217.02,18,5,35,0.65,10.25,14.36,0,0,5.22,72.27,On Time,On Time,0,
DEL337,amazon logistics,truck,express,north,cold,46.2,34,383,8,4,38,0.8,1.52,1.55,0,0,8.29,11.26,On Time,On Time,0,
DEL338,ecom express,ev van,express,north,rainy,79.5,28.58,533.24,9,3,40,0.75,2.65,5.05,0,0,6.71,18.66,On Time,On Time,0,
DEL339,ekart,van,same day,east,hot,273.2,47.03,1607.09,6,2,45,0.8,7.59,10.23,4.23,1,5.88,34.17,SLA Breach,Breach,0,
DEL340,blue dart,truck,two day,west,stormy,129.5,19.91,707.23,17,3,38,0.8,4.26,4.88,0,0,5.46,35.52,On Time,On Time,0,
DEL341,ecom express,scooter,same day,north,rainy,153.7,24.73,942.69,6,4,40,0.75,5.12,8.9,2.9,1,6.13,38.12,SLA Risk,Breach,0,
DEL342,shadowfax,ev bike,same day,west,clear,193.3,8.82,1092.96,6,4,30,1,6.44,9.08,3.08,1,5.65,123.92,SLA Breach,Breach,0,
DEL343,ekart,bike,standard,east,clear,159,38.64,910.92,18,5,35,1,4.54,6.73,0,0,5.73,23.57,On Time,On Time,0,
DEL344,shadowfax,truck,two day,north,stormy,225.4,49.16,1274.48,18,5,38,0.8,7.41,9.73,0,0,5.65,25.93,On Time,On Time,0,
DEL345,fedex,van,same day,east,clear,67.7,48.92,585.26,5,3,45,1,1.5,1.79,0,0,8.64,11.96,On Time,On Time,1,
DEL346,ecom express,truck,standard,central,stormy,276.3,23.98,1453.44,18,4,38,0.8,9.09,11.89,0,0,5.26,60.61,On Time,On Time,0,
DEL347,ekart,van,express,east,hot,17.1,26.57,215.21,8,5,45,0.8,0.48,0.68,0,0,12.59,8.1,On Time,On Time,1,
DEL348,ecom express,ev van,same day,central,hot,150.4,15.12,897.36,6,5,40,0.8,4.7,7.32,1.32,1,5.97,59.35,SLA Risk,Breach,0,
DEL349,ecom express,ev van,two day,central,clear,297.1,48.54,1632.7206,18,5,40,1,7.43,9.95,0,0,5.5,33.64,On Time,On Time,0,
DEL350,blue dart,scooter,same day,south,clear,198,5.95,1107.85,6,4,40,1,4.95,7.4,1.4,1,5.6,186.19,SLA Risk,Breach,0,
DEL351,blue dart,bike,express,north,rainy,145.2,38.94,892.82,9,3,35,0.75,5.53,7.3,0,0,6.15,22.93,On Time,On Time,0,
DEL352,fedex,van,express,west,foggy,285.8,28.09,1563.27,10,2,45,0.65,9.77,14.11,4.11,1,5.47,55.65,SLA Breach,Breach,0,
DEL353,delhivery,truck,same day,east,clear,24.3,32.34,318.52,4,5,38,1,0.64,1.49,0,0,13.11,9.85,On Time,On Time,1,
DEL354,ekart,ev bike,two day,south,foggy,127.3,31.7,731.6,17,4,30,0.65,6.53,9.21,0,0,5.75,23.08,On Time,On Time,0,
DEL355,dhl,truck,same day,north,clear,271.2,21.93,1521.79,6,3,38,1,7.14,9.89,3.89,1,5.61,69.39,SLA Breach,Breach,0,
DEL356,ecom express,truck,two day,north,clear,204.4,26.11,1100.33,18,4,38,1,5.38,7.73,0,0,5.38,42.14,On Time,On Time,0,
DEL357,ecom express,bike,same day,central,foggy,111.2,34.93,760.79,5,4,35,0.65,4.89,7.64,2.64,1,6.84,21.78,SLA Risk,Breach,0,
DEL358,blue dart,ev bike,express,north,stormy,293.3,47.56,1632.7206,10,3,30,0.8,12.22,14.92,4.92,1,5.57,34.33,SLA Breach,Breach,0,
DEL359,ecom express,scooter,express,central,foggy,228,20.54,1251.62,10,3,40,0.65,8.77,12.9,2.9,1,5.49,60.94,SLA Risk,Breach,0,
DEL360,delhivery,van,express,south,hot,293.2,22.4,1583.2,10,4,45,0.8,8.14,10.78,0.78,1,5.4,70.68,Operational Variance,Breach,0,
DEL361,xpressbees,van,standard,north,rainy,175.5,8.95,904.35,18,4,45,0.75,5.2,9.67,0,0,5.15,101.04,On Time,On Time,0,
DEL362,amazon logistics,bike,same day,east,clear,3.6,33.73,218.19,4,5,35,1,0.1,0.84,0,0,60.61,6.47,On Time,On Time,1,
DEL363,ecom express,van,standard,north,cold,291.6,45.93,1595.79,18,4,45,0.8,8.1,10.66,0,0,5.47,34.74,On Time,On Time,0,
DEL364,ekart,van,two day,south,foggy,247.4,26.71,1317.13,18,5,45,0.65,8.46,12.89,0,0,5.32,49.31,On Time,On Time,0,
